"","id","age","IDN","Naples","Rome","Kenya","Philippines","Thailand","Sweden","US_AA","US_H","Colombia","Jordan","male","max_parental_ed","JDM","IDM","MatWarmth","PatWarmth","CE_2","CE_3"
"273",273,16.224509867616,"Thailand",0,0,0,0,0,0,0,1,0,0,"not male",16.7909426978433,0.742942565395686,0.611384389457867,2.92731883873893,2.76135964232312,2.02579693089893,3.09058222815963
"274",274,14.3570436338801,"Thailand",0,0,0,0,0,0,0,0,1,0,"not male",8.03589498734424,0.854757906740906,0.462663932791945,3.29044585186369,3.52532153487805,0.615312285886194,1.22660026845191
"275",275,16.3729794549788,"Thailand",0,0,0,0,0,0,0,0,0,1,"not male",17.4869972221164,1.32990934283634,0.171091838580377,3.98467594337437,4.68131539647129,2.15488239017889,2.69191103988068
"276",276,15.2089916196484,"Thailand",1,0,0,0,0,0,0,0,0,0,"not male",12.0299941188414,0.967542694163237,0.423550764654603,3.5776216531899,3.9602659329958,1.31371104760866,1.81346442738033
"277",277,15.7669728247448,"Thailand",0,1,0,0,0,0,0,0,0,0,"not male",14.6459193676789,0.531606176701611,0.310636606876299,3.27921252774437,3.9119048418123,1.998521502503,2.08272583513503
"278",278,15.676946957102,"Thailand",0,0,1,0,0,0,0,0,0,0,"not male",14.2238604559014,0.781744935162331,0.177844104847399,3.49296079487638,3.15975955602674,2.32088523842876,1.63071489741726
"279",279,15.9944937549435,"Thailand",0,0,0,1,0,0,0,0,0,0,"not male",15.7125820805258,0.037441011315446,0.597844401545714,3.96086314860596,3.8085101645962,2.53177799136631,1.88353374974151
"280",280,15.6321581345779,"Thailand",0,0,0,0,1,0,0,0,0,0,"not male",14.0138816776981,0.432361587992905,0.554543127088162,2.0563064804899,2.23605618423116,2.86187637493167,1.28139167410476
"281",281,14.1126073623681,"Thailand",0,0,0,0,0,1,0,0,0,0,"not male",6.88992983916436,1.11220848217067,0.259312522563525,3.60317203565313,3.14035724301859,0.725182577535214,0.668632853220944
"282",282,16.2713733763666,"Thailand",0,0,0,0,0,0,1,0,0,0,"not male",17.0106480116962,0.996915629173665,0.300578650800544,3.56392660854638,4.51028169445032,2.21695636653339,2.54911135449087
"283",283,15.956651858378,"Thailand",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"not male",15.5351718527521,1.34768933005126,0.155331376083556,3.63906313274941,3.30968403474625,1.92155605775161,2.49195653724589
"284",284,15.3714448405002,"Thailand",0,0,0,0,0,0,0,1,0,0,"not male",12.7916066575787,1.06377119509851,0.143623569598611,3.23768887517864,4.30652520627076,1.77251868189087,1.52155662705516
"285",285,15.7160937709199,"Thailand",0,0,0,0,0,0,0,0,1,0,"not male",14.4073883915065,1.19056576670416,0.0394327161086527,3.5882365915859,2.99396103314867,2.3276289013152,1.66626201190265
"286",286,15.7303667035409,"Thailand",0,0,0,0,0,0,0,0,0,1,"not male",14.4743026970012,1.35184974985209,0.170184165820964,3.43645557834285,3.06455907200922,0.898723604133362,3.33197024438891
"287",287,15.8084754827678,"Thailand",1,0,0,0,0,0,0,0,0,0,"not male",14.8404919626418,0.215192718319576,0.561248350389048,3.1080764859836,3.29896179530791,1.98876883896217,2.3326861986086
"288",288,17.0834798570478,"Thailand",0,1,0,0,0,0,0,0,0,0,"not male",20.8179623587652,1.27425668159515,0.394756611703326,3.86866872881156,4.84944848495295,2.68090750809286,3.34267599284865
"289",289,15.4132927597177,"Thailand",0,0,1,0,0,0,0,0,0,0,"not male",12.9877979046901,1.48524082334744,0.0141991944084614,3.01876861682351,3.18437621738482,2.02709759309776,1.47137001206501
"290",290,15.7609227147284,"Thailand",0,0,0,1,0,0,0,0,0,0,"not male",14.6175552661544,0.78305082594185,0.449973994856353,3.29478802452521,3.12402157821813,2.21564916109264,1.94107493429577
"291",291,16.659208718016,"Thailand",0,0,0,0,1,0,0,0,0,0,"not male",18.8288961056209,1.26492247690555,-0.0365546237434634,3.99565524786571,4.45223213592103,2.67156316256003,2.63584126713698
"292",292,16.5566545589925,"Thailand",0,0,0,0,0,1,0,0,0,0,"not male",18.3481021084168,0.82324268718695,0.182140980118235,2.33362201874354,3.23246515171596,2.34289313267474,3.25828966817564
"293",293,16.6384462731216,"Thailand",0,0,0,0,0,0,1,0,0,0,"not male",18.7315576947013,1.37434261731928,0.343775958893393,3.64764594989523,2.52041210504512,3.05860909844967,2.53169345611475
"294",294,15.0914337350485,"Thailand",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"not male",11.4788597155393,0.673881511143755,0.310211090256642,2.76529834476985,1.40996421830768,1.41222147817632,2.03147379436963
"295",295,17.408229491803,"Thailand",0,0,0,0,0,0,0,1,0,0,"not male",22.3404522945328,0.90079054580303,0.323850566340499,4.11564708410136,3.01931462646752,4.34745170650804,2.31943830079577
"296",296,15.6698973820953,"Thailand",0,0,0,0,0,0,0,0,1,0,"not male",14.1908106666161,0.910646344800947,0.296504428777456,3.13301101676524,3.4257220656911,2.31211529614777,1.61260849351523
"297",297,17.2864329565468,"Thailand",0,0,0,0,0,0,0,0,0,1,"not male",21.7694462662159,1.09032876525433,0.0609866761423235,3.66073852814693,3.30042113257558,3.96111752967437,2.51285246792858
"298",298,14.3968893879444,"Thailand",1,0,0,0,0,0,0,0,0,0,"not male",8.2226996918107,0.804978154666645,0.267398783320072,3.35485244390075,3.07154776732718,0.582133696896874,1.40072591281055
"299",299,15.6288432605461,"Thailand",0,1,0,0,0,0,0,0,0,0,"not male",13.9983408985513,1.03373567562796,0.306694167106013,3.64783281290539,4.93489422672044,2.03475547237942,1.53831634151669
"300",300,16.7324232847304,"Thailand",0,0,1,0,0,0,0,0,0,0,"not male",19.1721403437804,1.3551861954652,0.0113951946557748,4.42838652100671,4.42302444804339,3.01098302364254,2.33165375102263
"301",301,14.9677125158739,"Thailand",0,0,0,1,0,0,0,0,0,0,"not male",10.898830391792,0.533112725722944,0.524820523711708,2.77402046763245,3.73293470882303,1.02599016489725,1.88126003384052
"302",302,14.9340853065405,"Thailand",0,0,0,0,1,0,0,0,0,0,"not male",10.7411794438033,1.46447639759166,-0.109927300663914,3.97648477980686,3.30864626093551,0.956392965115213,1.73660086067362
"303",303,14.767192244161,"Thailand",0,0,0,0,0,1,0,0,0,0,"not male",9.95875205781498,1.67611317677759,0.133515930696791,2.7513632131416,3.36337711164805,1.69539426786441,0.695337620008869
"304",304,14.6648430751538,"Thailand",0,0,0,0,0,0,1,0,0,0,"not male",9.47891909398392,1.57932597048906,-0.128164143218486,4.0177738806507,4.6916388016903,0.922076064430305,1.04618275169413
"305",305,15.217430739204,"Thailand",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"not male",12.0695583653105,0.829046974351045,0.125861755320865,4.30135336434141,4.11796505410515,2.04567715991609,0.88361976014113
"306",306,15.9073988973172,"Thailand",0,0,0,0,0,0,0,1,0,0,"not male",15.3042643181573,0.517388280945256,0.768219518276533,4.21134296577108,4.01592838559584,2.39664816050084,1.7905486790115
"307",307,13.8012389728672,"Thailand",0,0,0,0,0,0,0,0,1,0,"not male",5.43017380375377,0.677445733348641,0.346815565350082,2.3751078628457,2.69928790271641,-0.0115724338179857,1.20708956162973
"308",308,15.8003584291683,"Thailand",0,0,0,0,0,0,0,0,0,1,"not male",14.8024376244973,1.31991960768977,0.139487621244923,3.21252997075471,4.47916745887433,1.62381133106565,2.40028735017942
"309",309,16.7205341916821,"Thailand",1,0,0,0,0,0,0,0,0,0,"not male",19.1164019454138,1.54316216296222,-0.0242076350983944,4.32749208885227,3.63275744207528,2.46895864079978,3.06152522541344
"310",310,17.4397414683799,"Thailand",0,1,0,0,0,0,0,0,0,0,"not male",22.4881866167922,0.358703378614099,0.534127942368516,2.54129425644561,4.17046331308594,3.92420442603849,2.87952456251248
"311",311,16.7784560409961,"Thailand",0,0,1,0,0,0,0,0,0,0,"not male",19.3879509271645,0.380722315404177,0.398163798594991,2.9978749279419,4.12699266454482,3.79710963970885,1.8096824556347
"312",312,16.2895837378888,"Thailand",0,0,0,1,0,0,0,0,0,0,"not male",17.096021755581,1.01276649129758,0.105256627276045,3.66418473240639,3.08137131184222,3.05928772407074,1.83542977708986
"313",313,14.0593961015953,"Thailand",0,0,0,0,1,0,0,0,0,0,"not male",6.64046501972867,0.887856455652095,0.265510461359488,2.28184433813076,1.4782381818306,0.515630272817212,1.25226492084117
"314",314,15.0698469762099,"Thailand",0,0,0,0,0,1,0,0,0,0,"not male",11.3776567592914,1.39617515230805,0.0708214505961777,4.05343483706025,3.81422170336574,1.58617139532819,1.17333088167851
"315",315,15.2938622819888,"Thailand",0,0,0,0,0,0,1,0,0,0,"not male",12.4278844177872,1.24815374332994,0.165901493985559,3.61462196661424,3.32360002974419,2.55820841331858,0.59660772405458
"316",316,16.2417644646757,"Thailand",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"not male",16.8718356306065,0.631922427751976,0.410635806676704,3.57776475860595,3.85857094730701,2.63370509214666,2.16740231343252
"317",317,15.5151071420646,"Thailand",0,0,0,0,0,0,0,1,0,0,"not male",13.4651236838441,0.365753550549636,0.583199268988479,2.8392517069097,2.27783176650358,1.54210210537309,2.5178747567193
"318",318,14.479733532002,"Thailand",0,0,0,0,0,0,0,0,1,0,"not male",8.61108927586668,0.186621923410655,0.593248966827191,3.80966226248913,3.72361740005636,0.781745983672459,1.23541092587087
"319",319,17.1226232658685,"Sweden",0,0,0,0,0,0,0,0,0,1,"not male",21.0014743310762,1.167612644152,0.242297685836887,3.08912849677092,3.80245653190852,3.68028378265129,2.51906107970762
"320",320,16.4284293800328,"Sweden",1,0,0,0,0,0,0,0,0,0,"not male",17.746957338461,1.36082626060746,-0.0041215094039132,3.9203402368555,2.26859288635917,3.31747474362032,1.86068334696587
"321",321,15.8232123846969,"Sweden",0,1,0,0,0,0,0,0,0,0,"not male",14.9095814471872,1.25707139750744,0.232469711276627,4.09832039506141,3.88368768154266,2.44514428539523,1.5219600501782
"322",322,16.7038615320726,"Sweden",0,0,1,0,0,0,0,0,0,0,"not male",19.0382372494717,0.553505579370971,0.632267240571358,2.8873521351586,2.2857193720521,3.09161957825502,2.81541992872247
"323",323,14.407780690063,"Sweden",0,0,0,1,0,0,0,0,0,0,"not male",8.27376025074077,1.47410688216208,0.0246394898166731,3.15739172918483,2.49473452236075,0.700278975366978,1.32782378064113
"324",324,16.2034166274152,"Sweden",0,0,0,0,1,0,0,0,0,0,"not male",16.6920534536951,0.811080213166237,0.240355203096228,3.72246765644828,4.23953002108164,3.2300824139118,1.30721379036591
"325",325,15.1404246860705,"Sweden",0,0,0,0,0,1,0,0,0,0,"not male",11.7085388957205,1.56400063369266,-0.121538477163546,3.16320765573735,2.82061219107253,1.2687798880243,1.89567420601042
"326",326,16.2240034786219,"Sweden",0,0,0,0,0,0,1,0,0,0,"not male",16.7885686469915,1.22528612722051,0.0416922139012778,3.68704862430516,3.39088638755231,2.53482393993938,2.24475121783103
"327",327,15.5553818847153,"Sweden",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"not male",13.6539395708811,1.28817299178258,0.0907088328878198,2.77580966540472,3.31531716562141,1.83173205701058,1.9710878978397
"328",328,16.1783987203022,"Sweden",0,0,0,0,0,0,0,1,0,0,"not male",16.5747646018624,0.997167651117299,0.134356574200992,3.29630403559371,3.51073786490508,3.16406615844894,1.48325443349168
"329",329,16.8092948183233,"Sweden",0,0,0,0,0,0,0,0,1,0,"not male",19.5325291594,0.966486764806008,0.371157798183493,3.17792699673699,2.61027862917935,3.39334737027042,2.51769704778611
"330",330,15.6165465011046,"Sweden",0,0,0,0,0,0,0,0,0,1,"not male",13.9406912802341,0.766273918501786,0.473857091466482,4.26804098832991,4.11555864958972,2.1112543606052,1.5428278518052
"331",331,16.523767655983,"Sweden",1,0,0,0,0,0,0,0,0,0,"not male",18.1939218615683,1.04831885601943,0.368350163051427,4.25127664396531,3.46785192595256,2.35536777273135,2.94752216365269
"332",332,14.5427862364371,"Sweden",0,1,0,0,0,0,0,0,0,0,"not male",8.90669271202701,0.965363679761324,0.27133133735588,3.68499512298095,3.18482239028112,0.701522766767925,1.45500327212155
"333",333,14.9619992124885,"Sweden",0,0,1,0,0,0,0,0,0,0,"not male",10.8720453057644,0.891174817557986,0.204916462501452,2.90649798587421,4.45623462087351,1.31875285374041,1.34580814157492
"334",334,16.9742575048266,"Sweden",0,0,0,1,0,0,0,0,0,0,"not male",20.3059065649442,1.12774411920457,0.0595386191987041,3.94766317579009,4.21373431776078,2.5273384605853,3.42272274009565
"335",335,15.9488943997755,"Sweden",0,0,0,0,1,0,0,0,0,0,"not male",15.4988033664307,0.767766764149943,0.151335908417595,3.22122137155963,3.49443247304491,2.54587402383606,1.82127001124404
"336",336,13.7671039072505,"Sweden",0,0,0,0,0,1,0,0,0,0,"not male",5.270141925974,0.936481855647916,0.257441924775901,3.38212640537143,3.11487805453924,0.0645135896433413,0.860323151474262
"337",337,14.38509436803,"Sweden",0,0,0,0,0,0,1,0,0,0,"not male",8.1674023267332,0.860697049371105,0.30878985421795,4.3041112099301,5.01152924866905,0.837763563362009,0.655706361160952
"338",338,15.429698648001,"Sweden",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"not male",13.0647119243698,0.676327799619177,0.476912218189247,3.10324286166957,2.47648174054412,2.21231773306426,1.50076871915233
"339",339,16.3874699050924,"Sweden",0,0,0,0,0,0,0,1,0,0,"not male",17.5549312922482,0.352392071354286,0.501027329498597,3.0479742103557,3.52556848943696,2.41554821692531,2.81605985112295
"340",340,15.5185088363677,"Sweden",0,0,0,0,0,0,0,0,1,0,"not male",13.4810714934389,1.13371982655119,0.22607323694663,2.44976854157514,1.50890915077703,1.60115610057016,2.53618352229867
"341",341,16.1705203498745,"Sweden",0,0,0,0,0,0,0,0,0,1,"not male",16.5378292572069,1.12039672968937,0.239078225596934,3.74657927256175,2.51522038586261,2.19274740917615,2.70974186100621
"342",342,16.4711868292535,"Sweden",1,0,0,0,0,0,0,0,0,0,"not male",17.9474126404867,0.97842008163479,0.316589156799882,3.43868862369327,3.85941725485242,2.9631713497773,2.17024671930367
"343",343,17.1106072363189,"Sweden",0,1,0,0,0,0,0,0,0,0,"not male",20.945140829513,0.596070757682752,0.556121580159595,2.55053555771465,1.43728265633922,3.70067471264536,3.00437161499005
"344",344,15.6603030264809,"Sweden",0,0,1,0,0,0,0,0,0,0,"not male",14.1458304470876,0.592186631536571,0.583649462175795,1.72131662711512,1.67303779467066,1.81093321801453,2.65796233998244
"345",345,15.5633202482496,"Sweden",0,0,0,1,0,0,0,0,0,0,"not male",13.6911561749784,0.58533710613381,0.237021334080003,4.02467916418118,4.14478594663054,1.78177263316789,1.85007955294012
"346",346,14.0355928514902,"Sweden",0,0,0,0,1,0,0,0,0,0,"not male",6.52887071801104,0.316810383418869,0.544741915523996,2.71694615431783,3.08631392016879,0.453600108964244,1.02989487205546
"347",347,15.6991961794909,"Sweden",0,0,0,0,0,1,0,0,0,0,"not male",14.3281691711098,0.251546000674705,0.626631985844956,3.64093308617995,3.48733174325324,2.24181192772908,1.76387553862687
"348",348,15.0964786480098,"Sweden",0,0,0,0,0,0,1,0,0,0,"not male",11.5025112562597,1.4057966574454,0.274991355565398,3.310112024953,3.03722048651826,1.13043890806503,1.96228910178122
"349",349,14.7353393946419,"Sweden",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"not male",9.80941965639478,0.845675562000056,0.291225251641595,3.07573663147203,3.11579852150322,1.63088394570914,0.809007809669136
"350",350,15.4484442045193,"Sweden",0,0,0,0,0,0,0,1,0,0,"not male",13.1525947672899,0.712406728500418,0.429641264899756,4.22498075982651,4.04547445797823,1.56498682236015,1.89325456661856
"351",351,16.5214189691238,"Sweden",0,0,0,0,0,0,0,0,1,0,"not male",18.1829107572508,1.29155998485477,0.10393011253454,2.75330996843745,3.51216545100423,3.19364127262479,2.08000451570266
"352",352,13.8205118571577,"US-AA",0,0,0,0,0,0,0,0,0,1,"not male",5.52052886262107,0.862627081748277,0.34546360746956,2.58127663004689,1.74521507806726,1.5636399214165,-0.445286487493878
"353",353,15.2263032000895,"US-AA",1,0,0,0,0,0,0,0,0,0,"not male",12.1111542008651,1.31202854210262,-0.000352829680905109,4.17882913955076,2.82293941564169,2.14706291727141,0.966413199516525
"354",354,15.7147402806573,"US-AA",0,1,0,0,0,0,0,0,0,0,"not male",14.4010429638832,0.938607773490324,0.277524275127366,3.71391906734963,3.28934486378084,2.05418986353846,1.95192381856515
"355",355,14.8078996020907,"US-AA",0,0,1,0,0,0,0,0,0,0,"male",10.1495961300686,0.777201037375101,0.397183537346809,3.36280590943387,1.86200641084952,1.07760908175069,1.77447286352467
"356",356,15.9098448423643,"US-AA",0,0,0,1,0,0,0,0,0,0,"male",15.3157313879217,0.87848166713149,-0.00509157295959739,3.92568862210562,2.12222520580037,2.95761683379812,1.42674128601737
"357",357,15.9794640687129,"US-AA",0,0,0,0,1,0,0,0,0,0,"male",15.6421199657922,1.19571067006559,-0.0123517511572991,4.18521531003428,4.41542958651467,2.70787864029256,1.38751668442652
"358",358,15.5803335289702,"US-AA",0,0,0,0,0,1,0,0,0,0,"male",13.7709177694481,1.22333508703918,0.141019982909402,2.98336916755303,3.30761617132046,1.38312306238464,2.52150239579141
"359",359,13.3956234220035,"US-AA",0,0,0,0,0,0,1,0,0,0,"male",3.52856860427029,1.34294726358519,0.216807648480476,2.71591467526325,1.6373835084691,0.403583061059665,0.0932903768663207
"360",360,17.9191694149882,"US-AA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",24.7358387940985,0.860047864271301,0.152166463239696,3.50345274766527,2.2992812525667,3.8925619444622,3.92469692359943
"361",361,15.4256412667936,"US-AA",0,0,0,0,0,0,0,1,0,0,"male",13.0456901260589,0.607564543609988,0.53817169251453,3.59556193349758,2.79463796428274,2.09731250504281,1.53276834634428
"362",362,16.1947715668657,"US-AA",0,0,0,0,0,0,0,0,1,0,"male",16.6515237154841,1.08722015223305,0.209398775082933,3.72566908298147,2.48048431082987,2.66296037377893,2.22063515754203
"363",363,15.8558423089508,"US-AA",0,0,0,0,0,0,0,0,0,1,"male",15.0625569272639,2.12179447505582,-0.384897164156172,3.44861154883011,4.27356047822003,2.14474673333629,1.80817204043487
"364",364,16.5301565648669,"US-AA",1,0,0,0,0,0,0,0,0,0,"male",18.2238743185853,0.812244514385983,0.369651364245891,3.2452292404643,3.29718222572493,2.86291614281935,2.52391342395091
"365",365,16.3442581828439,"US-AA",0,1,0,0,0,0,0,0,0,0,"male",17.3523462692349,1.65498335322788,-0.0232292211907593,4.35957787577287,3.65820060925406,2.62793344570398,2.19542173758711
"366",366,15.4216057322368,"US-AA",0,0,1,0,0,0,0,0,0,0,"male",13.026770749128,0.91147953328935,0.221855126871306,3.89844293641808,3.39901340747243,2.00494224909997,1.45268620702143
"367",367,15.9495946594432,"US-AA",0,0,0,1,0,0,0,0,0,0,"male",15.5020863209978,0.567349985827322,0.397360589357336,2.91096197809796,2.76122284862178,3.57502864843274,0.826378032079876
"368",368,14.7610228696507,"US-AA",0,0,0,0,1,0,0,0,0,0,"male",9.92982882096841,0.801936212423546,0.376908205498806,3.92761212398326,3.98260109322054,0.52396005432598,1.90505423041638
"369",369,16.3795168637876,"US-AA",0,0,0,0,0,1,0,0,0,0,"male",17.5176458758861,0.960192915238042,0.294939177198135,3.34055260443445,3.24736195030201,2.04543180028683,3.18029503163709
"370",370,15.1959875716818,"US-AA",0,0,0,0,0,0,1,0,0,0,"male",11.9690285932969,1.44125558273401,0.0104305050438139,2.99265193390041,2.95169349791222,2.13931440145614,1.00435600370894
"371",371,17.7802624717018,"US-AA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",24.0846158194484,1.14303140355638,0.0930329765410551,3.35890801934602,3.62946453115088,3.98254276346373,3.33124294630823
"372",372,14.127358091672,"US-AA",0,0,0,0,0,0,0,1,0,0,"male",6.95908414915273,0.763496712362453,0.229781597264588,2.05518191860813,2.11833560729895,0.413674110866761,1.4110931962202
"373",373,15.1933394558165,"US-AA",0,0,0,0,0,0,0,0,1,0,"male",11.9566137071131,1.31889271961502,0.152413180603517,3.47674197510593,4.12607891972249,1.25401774360533,1.78846381650346
"374",374,16.3511911167578,"US-AA",0,0,0,0,0,0,0,0,0,1,"male",17.3848492222164,1.8052721864862,-0.274856016182586,3.4637095766437,2.67478704248651,2.19521394832665,2.9350776257753
"375",375,16.068099027097,"US-AA",1,0,0,0,0,0,0,0,0,0,"male",16.0576580223592,1.36086921940435,0.248215139579568,3.62644412430009,3.25802963814544,2.8209096348008,1.66768674457308
"376",376,15.0806460274135,"US-AA",0,1,0,0,0,0,0,0,0,0,"male",11.4282848278518,0.478525580653838,0.58192984637202,3.4562734288092,3.54766737540494,0.608850241976717,2.53462572237638
"377",377,14.7148908934976,"US-AA",0,0,1,0,0,0,0,0,0,0,"male",9.71355307530633,0.517301352439057,0.633720724890727,3.3860495079889,2.75729028122462,1.73412112539428,0.734653714993175
"378",378,15.7397391828302,"US-AA",0,0,0,1,0,0,0,0,0,0,"male",14.518242716832,0.628922867995646,0.369787293309652,4.76863145733967,3.54261361805962,1.73586511667225,2.24934149360207
"379",379,15.5971519429761,"US-AA",0,0,0,0,1,0,0,0,0,0,"male",13.8497657905673,0.0466463871863276,0.609407181455827,4.55044450894646,4.01883017672725,1.86375305182109,1.85595733249569
"380",380,14.0023274489369,"US-AA",0,0,0,0,0,1,0,0,0,0,"male",6.37291599111831,1.3553739307876,0.260388922220514,3.10054645854117,3.60297061474219,0.807066112747157,0.326633668062886
"381",381,15.6410268582862,"US-AA",0,0,0,0,0,0,1,0,0,0,"male",14.0554599926335,0.602279842620909,0.428076034368208,2.72634788790686,2.06528734347673,2.34083564772511,1.83822599606133
"382",382,15.7808268234918,"US-AA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",14.7108696290652,1.24581209086276,0.238478220981647,3.95504140591686,2.88036348120469,2.52424635825567,1.54416680908969
"383",383,15.7669043044897,"US-AA",0,0,0,0,0,0,0,1,0,0,"male",14.6455981312936,1.38233361410124,0.0224111695165556,3.0686663966835,3.15800252244604,1.59081726961533,2.60851817896677
"384",384,14.6625946957428,"US-AA",0,0,0,0,0,0,0,0,1,0,"male",9.46837825064271,0.807159034439794,0.532953514240817,3.57293304391927,3.24272556039531,1.17991598610211,1.14619714894043
"385",385,16.0375676839158,"US-AA",0,0,0,0,0,0,0,0,0,1,"male",15.9145211016541,0.812489932576786,0.219060483865617,3.06326625477901,3.14438317392723,2.35983540263191,2.26773907928873
"386",386,16.8479559829894,"US-AA",1,0,0,0,0,0,0,0,0,0,"male",19.7137802765984,1.10620573970434,0.174707111348615,3.19585732147809,4.55101621562815,3.01020942287992,2.66728574493413
"387",387,16.0197002900555,"US-AA",0,1,0,0,0,0,0,0,0,0,"male",15.830755257387,1.12618151871353,0.320658687816088,3.50636293653358,2.15949725642197,2.57573137850896,2.09092116357146
"388",388,14.5902415536038,"US-AA",0,0,1,0,0,0,0,0,0,0,"male",9.12917253972402,0.56574766457375,0.456448412692448,3.43430291077183,2.56816471493776,1.6229103001432,0.65575905448787
"389",389,15.2187903682167,"US-AA",0,0,0,1,0,0,0,0,0,0,"male",12.0759325725971,1.3058638191344,0.136360366427347,3.73996190183452,3.7493577924946,1.54667109941993,1.53596280646876
"390",390,15.9208010503591,"US-AA",0,0,0,0,1,0,0,0,0,0,"male",15.3670962383207,1.31087438499743,0.130995842703707,4.22523692140193,2.70833665423565,3.03973796443691,1.18938871792986
"391",391,15.0289530230762,"US-AA",0,0,0,0,0,1,0,0,0,0,"male",11.1859378921501,0.790261028342074,0.525113741173138,3.21435647184692,2.6258861222191,2.13000476795496,0.842578409594831
"392",392,13.6724335911563,"US-AA",0,0,0,0,0,0,1,0,0,0,"male",4.82630892958568,0.369285229444278,0.618351037098665,3.45060961572468,2.45404627336889,0.812029272067299,0.0115324981677274
"393",393,16.4040572363853,"US-AA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",17.6326959523188,0.937633484868688,0.283837624810564,2.11063224939252,2.77624609876888,3.29389580166294,1.98915440153336
"394",394,14.8651291047612,"US-AA",0,0,0,0,0,0,0,1,0,0,"male",10.4178992550608,1.78911907430638,0.0803744884229098,4.51575759436799,2.95325812177559,1.23774387066335,1.28020173362601
"395",395,15.0949428768501,"US-AA",0,0,0,0,0,0,0,0,1,0,"male",11.4953112600655,1.25557471638381,0.115808600563012,2.23378470392543,2.80359253528323,1.11570436713295,2.12686568224457
"396",396,16.9605027468861,"US-AA",0,0,0,0,0,0,0,0,0,1,"male",20.2414215639091,1.11380039884245,-0.000562099778401215,2.75395228381479,2.86819348165429,3.86633543526796,2.20319222730145
"397",397,14.9148178532143,"US-AA",1,0,0,0,0,0,0,0,0,0,"male",10.6508498463612,0.663702145996546,0.304256794580272,3.25656872645063,3.46294289787592,1.28894178498345,1.45996160789268
"398",398,16.36946692309,"US-AA",0,1,0,0,0,0,0,0,0,0,"male",17.4705297841969,0.944309463363945,0.356384859692934,3.89438699951054,4.10729904832856,2.28770988422239,2.68615417199857
"399",399,14.4779067748207,"US-AA",0,0,1,0,0,0,0,0,0,0,"male",8.60252508017296,0.818999903120556,0.40097623285077,4.1857603050577,3.6798143963066,1.3465041130341,0.48407194693212
"400",400,15.2916209220396,"US-AA",0,0,0,1,0,0,0,0,0,0,"male",12.4173764830586,0.68168964818348,0.449025133036025,2.9083192369468,3.1426981427306,1.85179311010871,1.57393535547472
"401",401,15.5439466948154,"US-EA",0,0,0,0,1,0,0,0,0,0,"male",13.6003291594354,1.28456299512499,0.0465430573082376,3.68060765104852,3.13700056408142,1.6419168900367,2.10948424403278
"402",402,14.5605510208669,"US-EA",0,0,0,0,0,1,0,0,0,0,"male",8.98997750317346,0.773883762568959,0.373929501253127,2.37440045833446,2.0286416608745,1.38419954069264,1.05105396999801
"403",403,15.0399960581118,"US-EA",0,0,0,0,0,0,1,0,0,0,"male",11.2377098047335,0.188254188250068,0.734789989715786,3.2455446785088,2.89995932160924,1.68869081931654,1.38677656984181
"404",404,15.5841002854704,"US-EA",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",13.7885770621718,0.290346987048526,0.748117145000084,3.42026337702384,3.77082929290711,1.90983236388882,1.91859640622814
"405",405,16.2122849799231,"US-EA",0,0,0,0,0,0,0,1,0,0,"male",16.7336300283698,1.09879075056594,0.111752486110856,4.14896914770421,3.9171464407064,2.48734860825266,2.15834695154564
"406",406,14.1278092040043,"US-EA",0,0,0,0,0,0,0,0,1,0,"male",6.96119905218029,1.04582782101555,0.359156244780398,3.80851629753299,3.32658967876866,0.922905871592577,0.427369251282708
"407",407,15.2959206931883,"US-EA",0,0,0,0,0,0,0,0,0,1,"male",12.4375346529206,-0.00477277069324811,0.637811751297798,3.42045517762376,3.04718383166105,1.85869025594058,1.61333406651054
"408",408,16.2892529818138,"US-EA",1,0,0,0,0,0,0,0,0,0,"male",17.0944711062765,0.756197937984707,0.346019100825051,3.59467411242774,3.80541644951872,1.89002006457758,3.1001418481263
"409",409,15.1261493743401,"US-EA",0,1,0,0,0,0,0,0,0,0,"male",11.6416134364943,0.775437537521837,0.267965625909523,2.69634875487357,3.17552640715885,1.37003486695614,1.83235006835269
"410",410,15.8141081456623,"US-EA",0,0,1,0,0,0,0,0,0,0,"male",14.8668989902431,1.44168968488925,-0.107803596213616,3.34890584464301,3.58367370952143,2.54435652213416,1.48063214027627
"411",411,16.0520212559179,"US-EA",0,0,0,1,0,0,0,0,0,0,"male",15.9822822799713,0.272460353642878,0.731240678645232,3.74108114215141,3.37915046757757,2.88905320322088,1.6553698077981
